component,1161,1200,137,3949,4086,4287,5548,6832,695,709,7988,8015
blocks.0.hook_resid_post,1.0,1.0,0.3193885975271943,1.0,0.4306908910545526,1.0,0.025039975768059275,1.0,0.031018078771034463,1.0,1.0,0.27665897146119045
blocks.0.ln1_post.hook_normalized,1.0,1.0,1.0,0.04069718431936242,1.0,0.8766764532025239,0.17147659183572206,0.2644026836398031,1.0,1.0,1.0,1.0
blocks.0.ln2_post.hook_normalized,1.0,0.9254536903667501,1.0,1.0,1.0,1.0,1.0,0.0810251424855769,1.0,1.0,1.0,1.0
blocks.1.ln1_post.hook_normalized,1.0,1.0,0.11524114859462409,0.07974220589755154,0.6604852404055783,0.5174869320381306,0.23018687599058607,0.18780639585114645,0.07245575668402304,0.5908360551100877,1.0,0.04521306509578649
blocks.1.ln2_post.hook_normalized,0.34466891726247884,1.0,1.0,1.0,1.0,0.08501550130126667,1.0,1.0,0.15932655935528228,1.0,1.0,0.5693409330563429
blocks.10.ln1_post.hook_normalized,1.0,0.38748211861807924,0.056079431092427745,0.18225563252442378,0.034677337915170914,0.014069666781046042,0.020267365081889865,0.7913222370202915,0.01180013099961219,1.0,1.0,0.15756250723446363
blocks.10.ln2_post.hook_normalized,0.8552112273962967,1.0,1.0,0.1980396242825938,1.0,0.27734103947415933,1.0,0.23516086412189874,1.0,1.0,1.0,0.27844410166215894
blocks.11.ln1_post.hook_normalized,1.0,1.0,1.0,1.0,0.04133324207157674,0.020420552987947094,0.00479369468279689,1.0,0.11312174309991807,1.0,1.0,0.2065274544452559
blocks.11.ln2_post.hook_normalized,1.0,1.0,1.0,1.0,0.47605402505260197,1.0,0.9516471827228995,0.4427911269128233,0.6662164333158054,1.0,1.0,1.0
blocks.12.ln1_post.hook_normalized,1.0,1.0,1.0,1.0,0.42900428848914496,0.7185985721393441,0.4332660344925764,1.0,0.03579777856715405,1.0,1.0,0.6432681948270087
blocks.12.ln2_post.hook_normalized,0.452556452908464,0.15822055620396014,1.0,1.0,0.20235193808709273,1.0,1.0,0.6135666484564117,1.0,1.0,1.0,1.0
blocks.13.ln1_post.hook_normalized,1.0,0.05033484547339917,0.05635633645169513,0.07045611416640418,0.0051318038569907465,0.027025272009999046,0.024389955730996005,0.4090588339647211,0.001757792243580747,1.0,0.2899948295428604,0.23736531822830542
blocks.13.ln2_post.hook_normalized,0.21163521265428498,0.01113507083137888,0.32145169262623363,0.1152064694801278,0.01320738685545697,0.13177935620229198,0.41473711538754976,1.0,0.3804103423842373,1.0,1.0,1.0
blocks.14.ln1_post.hook_normalized,1.0,1.0,1.0,1.0,1.0,1.0,0.6099225434421027,1.0,0.7129454410904494,1.0,1.0,1.0
blocks.14.ln2_post.hook_normalized,0.664627983216016,1.0,1.0,0.22558700810524457,1.0,0.22558006175099865,0.2241645323364967,0.21527117546183183,0.09890465643829716,1.0,1.0,0.7221263177457753
