component_pos,1161,1200,137,3949,4086,4287,5548,6832,695,709,7988,8015
blocks.0.hook_resid_post_pos-1,6.576143629533071e-06,8.373825097329757e-05,0.004169809506912481,4.498976335920446e-08,0.0853857499406584,1.0,0.00013359854413397265,0.0001886972463689407,0.0006729891568152402,0.009489342904237641,2.5003778249987896e-05,8.502827023681991e-05
blocks.0.hook_resid_post_pos-2,1.0,1.0,1.0,1.0,0.17425567055276403,0.25777392718242376,0.07770590234999497,1.0,0.02593218447637069,0.3116324400062215,1.0,1.0
blocks.0.hook_resid_post_pos-3,1.0,1.0,1.0,1.0,1.0,0.0076034043466284285,1.0,1.0,1.0,1.0,1.0,1.0
blocks.0.ln1_post.hook_normalized_pos-1,1.1102230246251565e-16,1.931899085150235e-11,4.696243394164412e-14,8.607559109918839e-13,3.008837623497129e-11,1.0,1.1417091494436704e-08,4.440892098500626e-16,1.1102230246251565e-16,6.106226635438361e-15,5.417222226355989e-12,1.4781653678852535e-10
blocks.0.ln1_post.hook_normalized_pos-2,0.004397828437229023,0.05010923980372317,0.23298763015068713,1.0,0.016096780943984146,0.2889379827183962,1.0,0.0632962713541475,1.0,0.1230207601052874,0.020425104139498496,1.0
blocks.0.ln1_post.hook_normalized_pos-3,0.0052635537663056065,0.019263404705287757,0.018376516858456426,0.041537887331839385,0.012942208397019095,1.0,1.0,0.0027871862500058464,0.003347015463814995,0.05187526562336853,0.005291977324457076,0.2213443321673061
blocks.0.ln2_post.hook_normalized_pos-1,0.0016647845367392389,0.00010116043233454608,3.3340637904943904e-06,0.014203270719555627,0.07399377696054832,1.0,1.0,0.00010190879200544511,1.64548118464225e-08,0.007670650701329995,0.05092907750834785,0.18164139644725863
blocks.0.ln2_post.hook_normalized_pos-2,1.0,1.0,1.0,1.0,1.0,0.33633588278291815,1.0,1.0,1.0,1.0,1.0,1.0
blocks.0.ln2_post.hook_normalized_pos-3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
blocks.1.ln1_post.hook_normalized_pos-1,1.0,1.0,1.0,1.0,0.09513579429343999,0.07451710708587211,0.19192020947705002,0.07367931763620172,0.3566978553016271,0.7264988681282682,0.24275791608322905,0.06916111257509283
blocks.1.ln1_post.hook_normalized_pos-2,0.183816198141453,1.0,1.0,1.0,0.004468606584886681,0.7065523795590755,0.3415247250756328,1.0,1.0,0.10818277834939094,1.0,0.8897715320200662
blocks.1.ln1_post.hook_normalized_pos-3,0.0009225316428468355,1.0,0.6854598911337664,0.17548576363959767,2.205269531074805e-05,1.0,0.07718588527092884,0.04659474243192496,0.04925525823438148,0.0011231595880364376,0.0035650217188479827,0.0788155368361163
blocks.1.ln2_post.hook_normalized_pos-1,0.009675013385609721,0.005656498051989756,0.00012736801572488243,0.6589145466067441,0.03103095607610873,1.0,0.034753511055232056,1.0,0.2916779814738165,1.0,1.0,1.0
blocks.1.ln2_post.hook_normalized_pos-2,1.0,1.0,1.0,1.0,1.0,1.0,0.720774177608222,1.0,1.0,1.0,1.0,1.0
blocks.1.ln2_post.hook_normalized_pos-3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
blocks.10.ln1_post.hook_normalized_pos-1,0.0215858050846931,0.41559148489803044,1.0,0.037896861299606344,1.0,0.0006722989816609903,1.0,0.00995148894009723,0.002285796448671995,4.1524869026976496e-05,0.3800523151956243,0.2130505735951166
blocks.10.ln1_post.hook_normalized_pos-2,1.0,0.011837988353616491,0.00916966307945044,1.0,0.053112840728232746,0.012949482109628985,0.0010564995793206355,1.0,0.3864857115081286,1.0,0.2790843468848909,0.41056397354882945
blocks.10.ln1_post.hook_normalized_pos-3,1.0,0.07837038311667555,0.008397715710953046,0.468938713470088,0.03082033096433867,0.00026687231871824757,0.0003521875806501429,1.0,0.1219739255147747,1.0,1.0,0.046851541569713606
blocks.10.ln2_post.hook_normalized_pos-1,1.0,0.06458765207702821,0.3945001170258402,1.0,0.34101204328243073,1.0,1.0,0.189752068530336,1.0,0.24061185290915832,0.8967374236745531,0.04879285551141521
blocks.10.ln2_post.hook_normalized_pos-2,1.0,1.0,1.0,1.0,0.35149944169427505,0.3622912147866526,1.0,1.0,1.0,1.0,1.0,1.0
blocks.10.ln2_post.hook_normalized_pos-3,1.0,1.0,1.0,1.0,0.7439422077063838,1.0,1.0,0.7052526171560402,1.0,0.25447153308035586,1.0,1.0
blocks.11.ln1_post.hook_normalized_pos-1,0.07908979025722551,0.4229585019160328,1.0,0.1909492693702891,0.22084000762830092,0.30016264359132716,0.041416635125155477,0.3724794673349472,0.1715241979807799,0.7650934996556175,0.2753628484912529,0.20215499826893835
blocks.11.ln1_post.hook_normalized_pos-2,0.4007187404286181,0.002585953262326024,0.1272249461999424,1.0,0.0040010298364842045,0.2052855192429356,0.0025904568626895497,1.0,1.0,1.0,0.10315412357345921,0.24604915776341263
blocks.11.ln1_post.hook_normalized_pos-3,1.0,0.009272899438499294,0.23584513035664278,1.0,0.00018038105222073497,1.0,0.5574992374953209,0.8308950312717418,1.0,1.0,0.5726828886609923,1.0
blocks.11.ln2_post.hook_normalized_pos-1,0.0003641331902973777,0.0008738132830509171,0.3885359715468476,0.002837974766052409,0.022343088306764014,1.0,0.022704831995457142,0.0038702831705258456,0.00022617666347457543,4.7742182530563504e-05,0.010775424962711222,0.0478433936415843
blocks.11.ln2_post.hook_normalized_pos-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13309772721427482,1.0,1.0
blocks.11.ln2_post.hook_normalized_pos-3,1.0,0.5037360086572757,1.0,1.0,1.0,1.0,1.0,0.34358449154889203,1.0,0.6815906261063263,0.6519527239783846,1.0
blocks.12.ln1_post.hook_normalized_pos-1,0.14945772649300593,1.0,0.3581540454252662,1.0,1.0,0.6882306143847492,1.0,1.0,1.0,1.0,1.0,1.0
blocks.12.ln1_post.hook_normalized_pos-2,1.0,1.0,1.0,1.0,1.0,0.8555602145623533,1.0,1.0,0.31536284249067603,1.0,1.0,1.0
blocks.12.ln1_post.hook_normalized_pos-3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
blocks.12.ln2_post.hook_normalized_pos-1,0.0022739266834224114,0.1208607902259955,0.10724765397351366,0.04347927365138271,0.0071519410763032365,1.0,0.23229326028318498,0.02660479554234718,1.393171106478519e-06,0.001302970268318604,0.060570921834864344,0.1511583909108215
blocks.12.ln2_post.hook_normalized_pos-2,0.3702519282775619,1.0,0.20938413163851155,1.0,0.3231109660848068,0.08825866428309359,1.0,0.4825764250105139,0.06452877961967018,0.11524014190018095,1.0,0.4334023577013736
