component_pos,1161,1200,137,3949,4086,4287,5548,6832,695,709,7988,8015
blocks.0.hook_resid_post_pos-1,0.4999188845489957,1.0,1.0,0.2109245653510441,0.12746680557625933,1.0,1.0,0.1168821054870599,0.0071689026004868595,1.0,0.010926935832047402,0.3575748712289043
blocks.0.hook_resid_post_pos-2,1.0,1.0,0.3193885975271943,1.0,0.4306908910545526,1.0,0.025039975768059275,1.0,0.031018078771034463,1.0,1.0,0.27665897146119045
blocks.0.hook_resid_post_pos-3,1.0,0.08429638550167085,1.0,0.07799933903342182,1.0,0.22126823828775133,0.039571099951658306,1.0,1.0,1.0,1.0,0.2965640550952968
blocks.0.ln1_post.hook_normalized_pos-1,1.0,1.0,1.0,0.009157229131673605,0.02922827561402419,1.0,1.0,0.0727341309227163,0.06045286874083167,1.0,0.042032641584643926,0.2084769917415663
blocks.0.ln1_post.hook_normalized_pos-2,1.0,1.0,1.0,0.04069718431936242,1.0,0.8766764532025239,0.17147659183572206,0.2644026836398031,1.0,1.0,1.0,1.0
blocks.0.ln1_post.hook_normalized_pos-3,0.27153522305043265,0.17731326057805452,1.0,0.683848516887954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4959916908487777
blocks.0.ln2_post.hook_normalized_pos-1,1.0,0.32251285638736593,1.0,0.6732760626235648,0.018404693286329876,1.0,1.0,0.12603717286135518,0.002613391892006045,1.0,0.3324490081856103,0.39321261652645556
blocks.0.ln2_post.hook_normalized_pos-2,1.0,0.9254536903667501,1.0,1.0,1.0,1.0,1.0,0.0810251424855769,1.0,1.0,1.0,1.0
blocks.0.ln2_post.hook_normalized_pos-3,1.0,1.0,1.0,0.6070951496802233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
blocks.1.ln1_post.hook_normalized_pos-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05180165559488881,1.0,1.0
blocks.1.ln1_post.hook_normalized_pos-2,1.0,1.0,0.11524114859462409,0.07974220589755154,0.6604852404055783,0.5174869320381306,0.23018687599058607,0.18780639585114645,0.07245575668402304,0.5908360551100877,1.0,0.04521306509578649
blocks.1.ln1_post.hook_normalized_pos-3,1.0,0.4222528193631512,1.0,0.2791975013847494,1.0,0.7606838347721432,0.4663923138401386,1.0,1.0,0.5548102371965511,0.08103183745068421,1.0
blocks.1.ln2_post.hook_normalized_pos-1,0.09257118340722248,1.0,1.0,0.8024341311987956,0.03092010735329309,1.0,1.0,1.0,1.0,1.0,0.43597853022868804,1.0
blocks.1.ln2_post.hook_normalized_pos-2,0.34466891726247884,1.0,1.0,1.0,1.0,0.08501550130126667,1.0,1.0,0.15932655935528228,1.0,1.0,0.5693409330563429
blocks.1.ln2_post.hook_normalized_pos-3,0.5946632435327733,1.0,1.0,0.5002827118383284,1.0,0.4323384526743068,1.0,1.0,1.0,1.0,1.0,1.0
blocks.10.ln1_post.hook_normalized_pos-1,1.0,0.603289064398532,1.0,1.0,0.13068124659249347,1.0,1.0,1.0,1.0,1.0,1.0,1.0
blocks.10.ln1_post.hook_normalized_pos-2,1.0,0.38748211861807924,0.056079431092427745,0.18225563252442378,0.034677337915170914,0.014069666781046042,0.020267365081889865,0.7913222370202915,0.01180013099961219,1.0,1.0,0.15756250723446363
blocks.10.ln1_post.hook_normalized_pos-3,1.0,0.023566837327107848,0.1331304599757026,0.017330186426032457,0.3672475507023095,0.19804917871706518,0.03425861774132177,1.0,0.13071567054859357,1.0,0.15705643977125217,0.026497635464867275
blocks.10.ln2_post.hook_normalized_pos-1,1.0,0.07024962759895526,0.05985458696578705,0.01641953225157433,1.0,0.07288751684845085,1.0,0.13706844269086904,0.12574420653205998,0.2553530876421336,0.03513488285282207,0.018012549341650974
blocks.10.ln2_post.hook_normalized_pos-2,0.8552112273962967,1.0,1.0,0.1980396242825938,1.0,0.27734103947415933,1.0,0.23516086412189874,1.0,1.0,1.0,0.27844410166215894
blocks.10.ln2_post.hook_normalized_pos-3,0.36830607154986883,1.0,1.0,1.0,1.0,1.0,0.44241642584754937,1.0,1.0,1.0,1.0,0.3298349985780943
blocks.11.ln1_post.hook_normalized_pos-1,1.0,0.7956676032324537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
blocks.11.ln1_post.hook_normalized_pos-2,1.0,1.0,1.0,1.0,0.04133324207157674,0.020420552987947094,0.00479369468279689,1.0,0.11312174309991807,1.0,1.0,0.2065274544452559
blocks.11.ln1_post.hook_normalized_pos-3,1.0,1.0,1.0,0.4217600998779276,1.0,0.08805158737069729,1.0,1.0,1.0,1.0,1.0,1.0
blocks.11.ln2_post.hook_normalized_pos-1,0.16082586246788821,0.19076808940639733,1.0,0.2705100095324975,1.0,1.0,1.0,0.3259530493346491,0.025084560427855784,0.13173405736032995,0.023296823436764202,1.0
blocks.11.ln2_post.hook_normalized_pos-2,1.0,1.0,1.0,1.0,0.47605402505260197,1.0,0.9516471827228995,0.4427911269128233,0.6662164333158054,1.0,1.0,1.0
blocks.11.ln2_post.hook_normalized_pos-3,0.5229501856457486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13717095596044404
blocks.12.ln1_post.hook_normalized_pos-1,1.0,1.0,1.0,0.6645017719437344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
