,-1,-2,-3
blocks.0.ln1_post.hook_normalized x blocks.0.ln2_post.hook_normalized,-0.0389026806674766,-0.3696793340160318,-0.0191223334757038
blocks.0.ln1_post.hook_normalized x blocks.0.hook_resid_post,0.020335144669190508,-0.5570448055844421,0.08618748977138069
blocks.0.ln1_post.hook_normalized x blocks.1.ln1_post.hook_normalized,-0.060397376113689116,-0.25886072730036,0.10555815501606525
blocks.0.ln1_post.hook_normalized x blocks.1.ln2_post.hook_normalized,0.023738821335723248,-0.23950401211665717,0.09740631475533124
blocks.0.ln1_post.hook_normalized x blocks.2.ln1_post.hook_normalized,0.13169447680895208,-0.2302916524367178,0.0815198528769513
blocks.0.ln1_post.hook_normalized x blocks.2.ln2_post.hook_normalized,-0.09111678807989865,-0.22279022248091884,0.24738322157743642
blocks.0.ln1_post.hook_normalized x blocks.3.ln1_post.hook_normalized,0.11825011843893163,-0.1758949524271347,-0.28632945077507577
blocks.0.ln1_post.hook_normalized x blocks.3.ln2_post.hook_normalized,-0.017834238485299192,-0.3572656301314958,0.3718475209319628
blocks.0.ln1_post.hook_normalized x blocks.4.ln1_post.hook_normalized,0.2468882392149644,-0.24456848622411997,0.12805006755867132
blocks.0.ln1_post.hook_normalized x blocks.4.ln2_post.hook_normalized,-0.20066045938186394,-0.21115287539779026,-0.050184927416250025
blocks.0.ln1_post.hook_normalized x blocks.5.ln1_post.hook_normalized,0.04799846651157269,-0.2603957645744577,0.04519045812229949
blocks.0.ln1_post.hook_normalized x blocks.5.ln2_post.hook_normalized,-0.16164000735208317,-0.18030296652365108,0.15778512188257765
blocks.0.ln1_post.hook_normalized x blocks.6.ln1_post.hook_normalized,-0.17215482360955625,-0.2504833291139885,0.0971384848033775
blocks.0.ln1_post.hook_normalized x blocks.6.ln2_post.hook_normalized,0.12238858576753009,-0.028386451878455343,0.09157508820574789
blocks.0.ln1_post.hook_normalized x blocks.7.ln1_post.hook_normalized,-0.036790380209637874,-0.2560770214393755,0.09474465330361204
blocks.0.ln1_post.hook_normalized x blocks.7.ln2_post.hook_normalized,0.013583009561720427,-0.21338143852330838,0.2204090322735619
blocks.0.ln1_post.hook_normalized x blocks.8.ln1_post.hook_normalized,0.06638890848234102,-0.22254705591057733,-0.02216288032498559
blocks.0.ln1_post.hook_normalized x blocks.8.ln2_post.hook_normalized,0.12367831401234641,-0.18710143313459215,0.14432038205930675
blocks.0.ln1_post.hook_normalized x blocks.9.ln1_post.hook_normalized,-0.027351961543559566,-0.2881201080536613,0.04548327149041398
blocks.0.ln1_post.hook_normalized x blocks.9.ln2_post.hook_normalized,-0.01729818773922487,-0.20491588249934445,0.1040397663413225
blocks.0.ln1_post.hook_normalized x blocks.10.ln1_post.hook_normalized,-0.018169593551753405,-0.34889769543954885,-0.009259398263524066
blocks.0.ln1_post.hook_normalized x blocks.10.ln2_post.hook_normalized,-0.38366548343189333,-0.2191647912737953,0.1592545706659554
blocks.0.ln1_post.hook_normalized x blocks.11.ln1_post.hook_normalized,0.1717138833300902,-0.6418656470992148,0.018359597756432033
blocks.0.ln1_post.hook_normalized x blocks.11.ln2_post.hook_normalized,0.018584948185581207,-0.470713178021418,0.09791215833873135
blocks.0.ln1_post.hook_normalized x blocks.12.ln1_post.hook_normalized,0.012312960149306829,-0.20383139223142188,0.14327674812606594
blocks.0.ln1_post.hook_normalized x blocks.12.ln2_post.hook_normalized,0.043599177206000705,-0.1972649045438497,0.09799939038328431
blocks.0.ln1_post.hook_normalized x blocks.13.ln1_post.hook_normalized,-0.008031259349252862,-0.14513703226144514,0.25576987434733744
blocks.0.ln1_post.hook_normalized x blocks.13.ln2_post.hook_normalized,0.0346092461281855,-0.13994551307097036,0.13098097477367276
blocks.0.ln1_post.hook_normalized x blocks.14.ln1_post.hook_normalized,-0.2038589113992988,-0.228032166629204,0.14212468937687106
blocks.0.ln1_post.hook_normalized x blocks.14.ln2_post.hook_normalized,0.041023902075078666,-0.10087149575426557,0.36763089271018645
blocks.0.ln1_post.hook_normalized x blocks.15.ln1_post.hook_normalized,-0.0010554549559544935,-0.6385776474217368,-0.12313610482011206
blocks.0.ln1_post.hook_normalized x blocks.15.ln2_post.hook_normalized,0.058454549954936486,-0.2032315026545315,0.2321417364473597
blocks.0.ln1_post.hook_normalized x blocks.16.ln1_post.hook_normalized,0.0025053847653483396,-0.1043611843086496,0.07010210951364193
blocks.0.ln1_post.hook_normalized x blocks.16.ln2_post.hook_normalized,0.07024032008398717,-0.24187012662410812,0.2020089558239303
blocks.0.ln1_post.hook_normalized x blocks.17.ln1_post.hook_normalized,0.023100072122467452,0.1123025012184593,0.19353403972139305
blocks.0.ln1_post.hook_normalized x blocks.17.ln2_post.hook_normalized,0.02809621281706909,-0.25179627439731145,0.23033210928441739
blocks.0.ln1_post.hook_normalized x blocks.18.ln1_post.hook_normalized,-0.1079915710935373,-0.18905106609318456,-0.08167328288216047
blocks.0.ln1_post.hook_normalized x blocks.18.ln2_post.hook_normalized,0.45738266658410887,0.0731125377815216,0.5359379758544547
blocks.0.ln1_post.hook_normalized x blocks.19.ln1_post.hook_normalized,-0.040674797627596515,-0.4339650995674904,-0.10483092128370419
blocks.0.ln1_post.hook_normalized x blocks.19.ln2_post.hook_normalized,0.015188656237197895,0.17773397552371617,0.3069754779799502
blocks.0.ln1_post.hook_normalized x blocks.20.ln1_post.hook_normalized,-0.1680525123340877,0.05794566566600934,0.17967246733676323
blocks.0.ln1_post.hook_normalized x blocks.20.ln2_post.hook_normalized,0.0162848137175321,0.03414234192515364,0.572682967384395
blocks.0.ln1_post.hook_normalized x blocks.20.hook_resid_post,1.0,1.0,1.0
blocks.0.ln2_post.hook_normalized x blocks.0.hook_resid_post,0.025118417507976498,-0.023575233420318753,0.02153918221707618
blocks.0.ln2_post.hook_normalized x blocks.1.ln1_post.hook_normalized,-0.29293438129892424,-0.1828456438503996,-0.02974626683294357
blocks.0.ln2_post.hook_normalized x blocks.1.ln2_post.hook_normalized,-0.0042106723634065535,-0.07392189464308241,-0.016538804387117523
blocks.0.ln2_post.hook_normalized x blocks.2.ln1_post.hook_normalized,0.025560077061523856,-0.09128992779128442,-0.06028133334482577
blocks.0.ln2_post.hook_normalized x blocks.2.ln2_post.hook_normalized,-0.3280275827149619,0.032058271676769334,0.17595757081729735
blocks.0.ln2_post.hook_normalized x blocks.3.ln1_post.hook_normalized,-0.25381380333269754,-0.0806647456855607,-0.3263519167105504
blocks.0.ln2_post.hook_normalized x blocks.3.ln2_post.hook_normalized,-0.3011560335314156,-0.05259971434469568,0.24035517460650124
blocks.0.ln2_post.hook_normalized x blocks.4.ln1_post.hook_normalized,-0.13932750098073643,-0.1850497354330216,-0.02631890191094599
blocks.0.ln2_post.hook_normalized x blocks.4.ln2_post.hook_normalized,-0.9716760859127078,-0.046320372310171276,-0.127517586482651
blocks.0.ln2_post.hook_normalized x blocks.5.ln1_post.hook_normalized,-0.606611467271962,-0.03705848231669506,-0.063412888043056
blocks.0.ln2_post.hook_normalized x blocks.5.ln2_post.hook_normalized,-0.7387511273399836,-0.11187636252750521,0.006868809622061378
blocks.0.ln2_post.hook_normalized x blocks.6.ln1_post.hook_normalized,-0.16623603249311625,-0.043800786843247064,-0.039205939230849474
blocks.0.ln2_post.hook_normalized x blocks.6.ln2_post.hook_normalized,-0.0006259196961291291,0.3687831777412781,0.005563129499188801
blocks.0.ln2_post.hook_normalized x blocks.7.ln1_post.hook_normalized,-0.2520127957746794,-0.07257336560869199,-0.05277442134011556
blocks.0.ln2_post.hook_normalized x blocks.7.ln2_post.hook_normalized,-0.19397724640978953,0.0304812745937868,0.1265889182537825
blocks.0.ln2_post.hook_normalized x blocks.8.ln1_post.hook_normalized,-0.26314122648061455,-0.0288071322070218,-0.16333456417146985
blocks.0.ln2_post.hook_normalized x blocks.8.ln2_post.hook_normalized,0.04264912644917096,0.11219996115156583,0.01382891236127859
blocks.0.ln2_post.hook_normalized x blocks.9.ln1_post.hook_normalized,-0.3114145826834058,-0.03444444104446909,-0.04842427167251406
blocks.0.ln2_post.hook_normalized x blocks.9.ln2_post.hook_normalized,-0.27698852347519276,0.023928153973666766,-0.04151900322430002
blocks.0.ln2_post.hook_normalized x blocks.10.ln1_post.hook_normalized,-0.29435871246099676,-0.09882936365828332,-0.11292456189242417
blocks.0.ln2_post.hook_normalized x blocks.10.ln2_post.hook_normalized,-0.41785044385258585,-0.0105870536705992,0.031141983965897957
blocks.0.ln2_post.hook_normalized x blocks.11.ln1_post.hook_normalized,-0.24550797171310368,-0.2956626372132338,-0.030652213836531494
blocks.0.ln2_post.hook_normalized x blocks.11.ln2_post.hook_normalized,-0.021339359247345202,-0.07699925686170395,-0.01887331371507739
blocks.0.ln2_post.hook_normalized x blocks.12.ln1_post.hook_normalized,-0.23063322136914444,-0.11659861843287289,-0.06445753270495946
