,-1,-2,-3
blocks.0.ln1_post.hook_normalized x blocks.0.ln2_post.hook_normalized,0.535103169404126,-0.033268257520775,0.05502641374951833
blocks.0.ln1_post.hook_normalized x blocks.0.hook_resid_post,0.5742426716578375,0.2966999543326465,0.10991787577001833
blocks.0.ln1_post.hook_normalized x blocks.1.ln1_post.hook_normalized,0.5364508166205431,0.18367034920626868,0.3232977532312611
blocks.0.ln1_post.hook_normalized x blocks.1.ln2_post.hook_normalized,0.5435356571855339,0.12960719125294284,-0.03868882887416736
blocks.0.ln1_post.hook_normalized x blocks.2.ln1_post.hook_normalized,0.3689893937012041,0.21003465982266367,0.159744590903795
blocks.0.ln1_post.hook_normalized x blocks.2.ln2_post.hook_normalized,0.5881369642988084,0.09738157109586154,0.08973074927807034
blocks.0.ln1_post.hook_normalized x blocks.3.ln1_post.hook_normalized,0.5836763753434191,0.14218709998665913,0.17039538588042702
blocks.0.ln1_post.hook_normalized x blocks.3.ln2_post.hook_normalized,0.55475275343981,0.11334784223088279,0.17513402876710404
blocks.0.ln1_post.hook_normalized x blocks.4.ln1_post.hook_normalized,0.5760588733294238,0.08942711500194978,0.2731906040799269
blocks.0.ln1_post.hook_normalized x blocks.4.ln2_post.hook_normalized,0.3821351004049828,0.07804976936769736,0.10893457391868822
blocks.0.ln1_post.hook_normalized x blocks.5.ln1_post.hook_normalized,0.6347510023693799,0.2625184373295323,0.27464305364525377
blocks.0.ln1_post.hook_normalized x blocks.5.ln2_post.hook_normalized,0.5532623914275054,0.17904153318874105,0.20638426713956537
blocks.0.ln1_post.hook_normalized x blocks.6.ln1_post.hook_normalized,0.5978947894451798,0.2973282136875277,0.2597603345566192
blocks.0.ln1_post.hook_normalized x blocks.6.ln2_post.hook_normalized,0.5836933613227537,0.2907353208296233,0.1292034422550441
blocks.0.ln1_post.hook_normalized x blocks.7.ln1_post.hook_normalized,0.6629491055726713,0.20907050278479666,0.2567010994065825
blocks.0.ln1_post.hook_normalized x blocks.7.ln2_post.hook_normalized,0.5111781702175469,0.11030807257037145,0.06794234575684133
blocks.0.ln1_post.hook_normalized x blocks.8.ln1_post.hook_normalized,0.5732452322063906,0.06133737504751924,0.11734286523439563
blocks.0.ln1_post.hook_normalized x blocks.8.ln2_post.hook_normalized,0.6009885053447206,0.3392000461966018,0.2657227959250651
blocks.0.ln1_post.hook_normalized x blocks.9.ln1_post.hook_normalized,0.5803898664803491,0.09232344072783516,0.11647410233890643
blocks.0.ln1_post.hook_normalized x blocks.9.ln2_post.hook_normalized,0.44638607870891733,0.1520355526353362,0.1260331885404281
blocks.0.ln1_post.hook_normalized x blocks.10.ln1_post.hook_normalized,0.5754821898381921,0.1505909992739023,0.24422407107854827
blocks.0.ln1_post.hook_normalized x blocks.10.ln2_post.hook_normalized,0.5635731266947718,0.10124902744909992,0.10003142161874323
blocks.0.ln1_post.hook_normalized x blocks.11.ln1_post.hook_normalized,0.5448772904603496,0.2493307530561134,0.3593149212405039
blocks.0.ln1_post.hook_normalized x blocks.11.ln2_post.hook_normalized,0.5640080665038025,0.028192893325924784,0.10695767633602071
blocks.0.ln1_post.hook_normalized x blocks.12.ln1_post.hook_normalized,0.3877112082922859,0.08014683073713325,-0.10527972696316223
blocks.0.ln1_post.hook_normalized x blocks.12.ln2_post.hook_normalized,0.5258946231907908,0.10402490116868024,0.19077932062672098
blocks.0.ln1_post.hook_normalized x blocks.13.ln1_post.hook_normalized,0.5140613169044513,0.20461809791411179,0.1671786860646879
blocks.0.ln1_post.hook_normalized x blocks.13.ln2_post.hook_normalized,0.5532782072985003,0.1746341042580103,0.1710488083658257
blocks.0.ln1_post.hook_normalized x blocks.14.ln1_post.hook_normalized,0.5372146123535377,0.09347805156052325,0.1165016373922827
blocks.0.ln1_post.hook_normalized x blocks.14.ln2_post.hook_normalized,0.582430887406554,0.11888621461111581,0.23481496500667232
blocks.0.ln1_post.hook_normalized x blocks.15.ln1_post.hook_normalized,0.5929125509911524,0.13477846480821587,0.24799225004986147
blocks.0.ln1_post.hook_normalized x blocks.15.ln2_post.hook_normalized,0.5539479426433492,0.19614117422647048,0.12024460383714064
blocks.0.ln1_post.hook_normalized x blocks.16.ln1_post.hook_normalized,0.5607032912340649,0.26772333199591414,0.138343236432114
blocks.0.ln1_post.hook_normalized x blocks.16.ln2_post.hook_normalized,0.529335333683498,0.21050098714951748,0.19889930829230418
blocks.0.ln1_post.hook_normalized x blocks.17.ln1_post.hook_normalized,0.508425001439532,0.17856640452881556,-0.13228942079399708
blocks.0.ln1_post.hook_normalized x blocks.17.ln2_post.hook_normalized,0.5785104288827643,0.25587750764285433,0.26290863293436895
blocks.0.ln1_post.hook_normalized x blocks.18.ln1_post.hook_normalized,0.5423660767514709,0.051252836988180506,-0.05968338658602135
blocks.0.ln1_post.hook_normalized x blocks.18.ln2_post.hook_normalized,0.6004862853305568,0.4422349668349389,0.38407357090405736
blocks.0.ln1_post.hook_normalized x blocks.19.ln1_post.hook_normalized,0.5632283920976151,0.07352044150388526,0.10719937409831815
blocks.0.ln1_post.hook_normalized x blocks.19.ln2_post.hook_normalized,0.6380653226556334,0.40563857829009586,0.5732556392120131
blocks.0.ln1_post.hook_normalized x blocks.20.ln1_post.hook_normalized,0.5878755622153249,0.2315693357854881,0.15824872749597574
blocks.0.ln1_post.hook_normalized x blocks.20.ln2_post.hook_normalized,0.5845610273698857,0.14195226989828347,0.2983562888873672
blocks.0.ln1_post.hook_normalized x blocks.20.hook_resid_post,1.0,1.0,1.0
blocks.0.ln2_post.hook_normalized x blocks.0.hook_resid_post,0.07759319109274587,-0.1458424983192943,-0.1627186979519124
blocks.0.ln2_post.hook_normalized x blocks.1.ln1_post.hook_normalized,0.13006309298801944,0.009776606983002312,0.2236769362139318
blocks.0.ln2_post.hook_normalized x blocks.1.ln2_post.hook_normalized,0.09469161362210987,-0.29481362551507395,-0.2563119991158207
blocks.0.ln2_post.hook_normalized x blocks.2.ln1_post.hook_normalized,0.006457646561413899,-0.014249352060651699,-0.02088130858329973
blocks.0.ln2_post.hook_normalized x blocks.2.ln2_post.hook_normalized,0.37147660774555313,-0.23131376521854508,-0.11362719983325986
blocks.0.ln2_post.hook_normalized x blocks.3.ln1_post.hook_normalized,0.3544074355781668,-0.06859595489962533,0.07000406483621524
blocks.0.ln2_post.hook_normalized x blocks.3.ln2_post.hook_normalized,0.19950176988068746,-0.13243999476530566,-0.054682262912279844
blocks.0.ln2_post.hook_normalized x blocks.4.ln1_post.hook_normalized,0.07621168987277871,-0.05572740580271107,0.15929007192944644
blocks.0.ln2_post.hook_normalized x blocks.4.ln2_post.hook_normalized,-0.1077533118374343,-0.18842044365219435,-0.06342399964757983
blocks.0.ln2_post.hook_normalized x blocks.5.ln1_post.hook_normalized,0.3854236836482082,0.04439066971879824,0.16840670440122318
blocks.0.ln2_post.hook_normalized x blocks.5.ln2_post.hook_normalized,0.11632406777246984,-0.038744717798540496,0.07669586129262473
blocks.0.ln2_post.hook_normalized x blocks.6.ln1_post.hook_normalized,0.44996660146612866,0.10136698017166768,0.18368718850861232
blocks.0.ln2_post.hook_normalized x blocks.6.ln2_post.hook_normalized,0.3294974124951062,0.07919342431057719,-0.036548671221580786
blocks.0.ln2_post.hook_normalized x blocks.7.ln1_post.hook_normalized,0.33657600372839347,-0.05748345875553107,0.12043092641325848
blocks.0.ln2_post.hook_normalized x blocks.7.ln2_post.hook_normalized,0.07180234942936625,-0.17472241062036886,-0.10117938608344446
blocks.0.ln2_post.hook_normalized x blocks.8.ln1_post.hook_normalized,0.16107029417515262,-0.18608673538182607,-0.07442445343175463
blocks.0.ln2_post.hook_normalized x blocks.8.ln2_post.hook_normalized,0.3166632276544994,0.15986839654679397,0.131872043492415
blocks.0.ln2_post.hook_normalized x blocks.9.ln1_post.hook_normalized,0.03838087474571594,-0.2330593606520317,-0.06281341676295904
