,-1,-2,-3
blocks.0.ln1_post.hook_normalized x blocks.0.ln2_post.hook_normalized,0.6634337770846301,0.06439218465228502,0.12356071324973061
blocks.0.ln1_post.hook_normalized x blocks.0.hook_resid_post,0.7040997311407298,0.12291193203058781,0.1108952818185176
blocks.0.ln1_post.hook_normalized x blocks.1.ln1_post.hook_normalized,0.6758105410678505,0.0658535484797147,0.1682443596116472
blocks.0.ln1_post.hook_normalized x blocks.1.ln2_post.hook_normalized,0.6701965770842915,0.07055462536596113,0.014831021844257553
blocks.0.ln1_post.hook_normalized x blocks.2.ln1_post.hook_normalized,0.6877634552562324,-0.010091419267165502,0.16477528771043704
blocks.0.ln1_post.hook_normalized x blocks.2.ln2_post.hook_normalized,0.6562858437819614,0.06476948985226083,0.12633834049176096
blocks.0.ln1_post.hook_normalized x blocks.3.ln1_post.hook_normalized,0.7012132134148571,0.08909588152388226,0.2411481220155497
blocks.0.ln1_post.hook_normalized x blocks.3.ln2_post.hook_normalized,0.6832285926207515,0.09248813854114368,0.2415826192653815
blocks.0.ln1_post.hook_normalized x blocks.4.ln1_post.hook_normalized,0.7058480550603656,0.061285743793375924,0.2098922021298767
blocks.0.ln1_post.hook_normalized x blocks.4.ln2_post.hook_normalized,0.656889191149602,0.08390947342872035,0.1400147076124949
blocks.0.ln1_post.hook_normalized x blocks.5.ln1_post.hook_normalized,0.7025584947952371,0.05018960297232955,0.20405366679392978
blocks.0.ln1_post.hook_normalized x blocks.5.ln2_post.hook_normalized,0.7159179175183195,0.14036760998642073,0.1376343197963823
blocks.0.ln1_post.hook_normalized x blocks.6.ln1_post.hook_normalized,0.7058400346844148,0.22363340564362622,0.23791866113676097
blocks.0.ln1_post.hook_normalized x blocks.6.ln2_post.hook_normalized,0.7306442335272088,0.17804303962442936,0.21389365749338252
blocks.0.ln1_post.hook_normalized x blocks.7.ln1_post.hook_normalized,0.7056048104423103,0.08291171001906361,0.15377948354531956
blocks.0.ln1_post.hook_normalized x blocks.7.ln2_post.hook_normalized,0.6976666517705441,0.05977819704572929,0.1413701361501868
blocks.0.ln1_post.hook_normalized x blocks.8.ln1_post.hook_normalized,0.677824905094165,0.04587372351868524,0.20155516736697254
blocks.0.ln1_post.hook_normalized x blocks.8.ln2_post.hook_normalized,0.7193514061271149,0.04444687617451526,0.23212028441239263
blocks.0.ln1_post.hook_normalized x blocks.9.ln1_post.hook_normalized,0.6802616501276367,0.0528389851434925,0.1627500908213727
