,-1,-2,-3
blocks.0.ln1_post.hook_normalized x blocks.0.ln2_post.hook_normalized,0.657345565762307,-0.055692407887428796,-0.012844374115259072
blocks.0.ln1_post.hook_normalized x blocks.0.hook_resid_post,0.6692541823553544,0.20795962770008458,-0.003927642155083122
blocks.0.ln1_post.hook_normalized x blocks.1.ln1_post.hook_normalized,0.5826390132341386,0.07616373185874326,0.20627002016131968
blocks.0.ln1_post.hook_normalized x blocks.1.ln2_post.hook_normalized,0.658478412964552,0.058450853952847326,-0.20036241764318152
blocks.0.ln1_post.hook_normalized x blocks.2.ln1_post.hook_normalized,0.5877897430881641,-0.07388623472472133,-0.03044701544726247
blocks.0.ln1_post.hook_normalized x blocks.2.ln2_post.hook_normalized,0.6546283947936941,0.04396416926456059,0.09723077179079087
blocks.0.ln1_post.hook_normalized x blocks.3.ln1_post.hook_normalized,0.6674974271309554,0.06702476572176186,0.17737546055098585
blocks.0.ln1_post.hook_normalized x blocks.3.ln2_post.hook_normalized,0.6498759036538799,0.0372721987177268,0.14413146413951172
blocks.0.ln1_post.hook_normalized x blocks.4.ln1_post.hook_normalized,0.6784553471087047,0.04656721169273792,0.07119959594369407
blocks.0.ln1_post.hook_normalized x blocks.4.ln2_post.hook_normalized,0.5385121472033787,0.04318244596740339,0.08425191971864132
blocks.0.ln1_post.hook_normalized x blocks.5.ln1_post.hook_normalized,0.66956408444366,-0.07678429866679903,0.06508543467823069
blocks.0.ln1_post.hook_normalized x blocks.5.ln2_post.hook_normalized,0.6507027117662599,0.18428342453540802,0.01585444354676835
blocks.0.ln1_post.hook_normalized x blocks.6.ln1_post.hook_normalized,0.696136535258072,0.16964168634179755,0.0800049337948463
blocks.0.ln1_post.hook_normalized x blocks.6.ln2_post.hook_normalized,0.7086621535024089,0.2535415007272013,0.18430068592918136
blocks.0.ln1_post.hook_normalized x blocks.7.ln1_post.hook_normalized,0.6851021878277053,0.04144042907166545,0.04757076612265709
blocks.0.ln1_post.hook_normalized x blocks.7.ln2_post.hook_normalized,0.6612691514604951,0.039648574290313765,0.11180299673087335
blocks.0.ln1_post.hook_normalized x blocks.8.ln1_post.hook_normalized,0.6163196084152702,-0.01817431796348301,0.14336878693232558
blocks.0.ln1_post.hook_normalized x blocks.8.ln2_post.hook_normalized,0.6857229532045657,0.24611868465024223,0.14177244508149212
